graph_type,graph_id,run,k,mean_degree,runtime_ms,cycles,paths
0,1,2,4,4,0.00294185, 30,1564
1,1,2,4,4,0.00529814, 1235,8426
0,1,3,4,4,0.00292325, 30,1564
1,1,3,4,4,0.00514841, 1235,8426
0,1,4,4,4,0.00288868, 30,1564
1,1,4,4,4,0.00530529, 1235,8426
0,1,5,4,4,0.00286412, 30,1564
1,1,5,4,4,0.00519776, 1235,8426
0,1,6,4,4,0.00285959, 30,1564
1,1,6,4,4,0.0052197, 1235,8426
0,1,7,4,4,0.00295305, 30,1564
1,1,7,4,4,0.00530577, 1235,8426
0,1,8,4,4,0.00294518, 30,1564
1,1,8,4,4,0.00520754, 1235,8426
0,1,9,4,4,0.00289941, 30,1564
1,1,9,4,4,0.00526333, 1235,8426
0,0,0,4,5,0.00294256, 40,2024
1,0,0,4,5,0.00670481, 2390,11744
0,0,1,4,5,0.00297213, 40,2024
1,0,1,4,5,0.00672936, 2390,11744
0,0,2,4,5,0.00296617, 40,2024
1,0,2,4,5,0.00667977, 2390,11744
0,0,3,4,5,0.00296021, 40,2024
1,0,3,4,5,0.00669146, 2390,11744
0,0,4,4,5,0.00306606, 40,2024
1,0,4,4,5,0.00660992, 2390,11744
0,0,5,4,5,0.00305676, 40,2024
1,0,5,4,5,0.00665569, 2390,11744
0,0,6,4,5,0.00297165, 40,2024
1,0,6,4,5,0.00673461, 2390,11744
0,0,7,4,5,0.00297236, 40,2024
1,0,7,4,5,0.00669408, 2390,11744
0,0,8,4,5,0.00304341, 40,2024
1,0,8,4,5,0.00661135, 2390,11744
0,0,9,4,5,0.00307465, 40,2024
1,0,9,4,5,0.00673532, 2390,11744
0,1,0,4,5,0.00315332, 68,2392
1,1,0,4,5,0.00721002, 2985,12294
0,1,1,4,5,0.0031538, 68,2392
1,1,1,4,5,0.00725174, 2985,12294
0,1,2,4,5,0.00308251, 68,2392
1,1,2,4,5,0.00717139, 2985,12294
0,1,3,4,5,0.00308847, 68,2392
1,1,3,4,5,0.00731277, 2985,12294
0,1,4,4,5,0.00310898, 68,2392
1,1,4,4,5,0.00721049, 2985,12294
0,1,5,4,5,0.00309229, 68,2392
1,1,5,4,5,0.00719762, 2985,12294
0,1,6,4,5,0.00310469, 68,2392
1,1,6,4,5,0.00721002, 2985,12294
0,1,7,4,5,0.00309849, 68,2392
1,1,7,4,5,0.00735545, 2985,12294
0,1,8,4,5,0.00313568, 68,2392
1,1,8,4,5,0.00720024, 2985,12294
0,1,9,4,5,0.0030849, 68,2392
1,1,9,4,5,0.00720429, 2985,12294
0,0,0,4,6,0.00320125, 80,2850
1,0,0,4,6,0.00941467, 5085,16454
0,0,1,4,6,0.00327611, 80,2850
1,0,1,4,6,0.00931692, 5085,16454
0,0,2,4,6,0.00324488, 80,2850
1,0,2,4,6,0.00935483, 5085,16454
0,0,3,4,6,0.00327849, 80,2850
1,0,3,4,6,0.0093255, 5085,16454
0,0,4,4,6,0.00325394, 80,2850
1,0,4,4,6,0.00929046, 5085,16454
0,0,5,4,6,0.00320888, 80,2850
1,0,5,4,6,0.00935292, 5085,16454
0,0,6,4,6,0.00327468, 80,2850
1,0,6,4,6,0.00929785, 5085,16454
0,0,7,4,6,0.0032258, 80,2850
1,0,7,4,6,0.00941277, 5085,16454
0,0,8,4,6,0.00335526, 80,2850
1,0,8,4,6,0.00931835, 5085,16454
0,0,9,4,6,0.00325799, 80,2850
1,0,9,4,6,0.00936508, 5085,16454
0,1,0,4,6,0.00337505, 114,3306
1,1,0,4,6,0.00913858, 4782,16104
0,1,1,4,6,0.00335574, 114,3306
1,1,1,4,6,0.00918174, 4782,16104
0,1,2,4,6,0.00333261, 114,3306
1,1,2,4,6,0.00916505, 4782,16104
0,1,3,4,6,0.00336361, 114,3306
1,1,3,4,6,0.0092082, 4782,16104
0,1,4,4,6,0.00332117, 114,3306
1,1,4,4,6,0.00916648, 4782,16104
0,1,5,4,6,0.00337911, 114,3306
1,1,5,4,6,0.00927114, 4782,16104
0,1,6,4,6,0.00332212, 114,3306
1,1,6,4,6,0.00913286, 4782,16104
0,1,7,4,6,0.00330043, 114,3306
1,1,7,4,6,0.00915551, 4782,16104
0,1,8,4,6,0.0033145, 114,3306
1,1,8,4,6,0.00905108, 4782,16104
0,1,9,4,6,0.0032661, 114,3306
1,1,9,4,6,0.00915456, 4782,16104
0,0,0,4,7,0.00346398, 139,3756
1,0,0,4,7,0.0128429, 8206,21076
0,0,1,4,7,0.00351048, 139,3756
1,0,1,4,7,0.0127475, 8206,21076
0,0,2,4,7,0.00348568, 139,3756
1,0,2,4,7,0.0127642, 8206,21076
0,0,3,4,7,0.00349236, 139,3756
1,0,3,4,7,0.0126941, 8206,21076
0,0,4,4,7,0.00345588, 139,3756
1,0,4,4,7,0.0128987, 8206,21076
0,0,5,4,7,0.00349021, 139,3756
1,0,5,4,7,0.012691, 8206,21076
0,0,6,4,7,0.00350308, 139,3756
1,0,6,4,7,0.0127273, 8206,21076
0,0,7,4,7,0.00348401, 139,3756
1,0,7,4,7,0.0127571, 8206,21076
0,0,8,4,7,0.00349545, 139,3756
1,0,8,4,7,0.0127256, 8206,21076
0,0,9,4,7,0.00351024, 139,3756
1,0,9,4,7,0.0128248, 8206,21076
0,1,0,4,7,0.0036993, 211,4428
1,1,0,4,7,0.0127249, 8352,21142
0,1,1,4,7,0.00370884, 211,4428
1,1,1,4,7,0.0127563, 8352,21142
0,1,2,4,7,0.00372815, 211,4428
1,1,2,4,7,0.0128658, 8352,21142
0,1,3,4,7,0.0037055, 211,4428
1,1,3,4,7,0.0127847, 8352,21142
0,1,4,4,7,0.00372887, 211,4428
1,1,4,4,7,0.0128672, 8352,21142
0,1,5,4,7,0.00378823, 211,4428
1,1,5,4,7,0.0127716, 8352,21142
0,1,6,4,7,0.00374174, 211,4428
1,1,6,4,7,0.0127969, 8352,21142
0,1,7,4,7,0.00373387, 211,4428
1,1,7,4,7,0.0128763, 8352,21142
0,1,8,4,7,0.00373435, 211,4428
1,1,8,4,7,0.0127692, 8352,21142
0,1,9,4,7,0.00374007, 211,4428
1,1,9,4,7,0.0128021, 8352,21142
0,0,0,4,8,0.00387979, 289,5166
1,0,0,4,8,0.0182803, 13903,27546
0,0,1,4,8,0.00395989, 289,5166
1,0,1,4,8,0.0184121, 13903,27546
0,0,2,4,8,0.00395703, 289,5166
1,0,2,4,8,0.0183468, 13903,27546
0,0,3,4,8,0.00394201, 289,5166
1,0,3,4,8,0.0183158, 13903,27546
0,0,4,4,8,0.00394893, 289,5166
1,0,4,4,8,0.0183656, 13903,27546
0,0,5,4,8,0.00398731, 289,5166
1,0,5,4,8,0.0183578, 13903,27546
0,0,6,4,8,0.00393558, 289,5166
1,0,6,4,8,0.0182848, 13903,27546
0,0,7,4,8,0.00400186, 289,5166
1,0,7,4,8,0.0183408, 13903,27546
0,0,8,4,8,0.00398707, 289,5166
1,0,8,4,8,0.0182602, 13903,27546
0,0,9,4,8,0.00398874, 289,5166
1,0,9,4,8,0.0182617, 13903,27546
0,1,0,4,8,0.00417614, 335,5728
1,1,0,4,8,0.0178816, 13474,27368
0,1,1,4,8,0.00419021, 335,5728
1,1,1,4,8,0.0180573, 13474,27368
0,1,2,4,8,0.00418901, 335,5728
1,1,2,4,8,0.017756, 13474,27368
0,1,3,4,8,0.00410867, 335,5728
1,1,3,4,8,0.0178108, 13474,27368
0,1,4,4,8,0.00411582, 335,5728
1,1,4,4,8,0.0177572, 13474,27368
0,1,5,4,8,0.00410748, 335,5728
1,1,5,4,8,0.0178506, 13474,27368
0,1,6,4,8,0.00418067, 335,5728
1,1,6,4,8,0.017885, 13474,27368
0,1,7,4,8,0.00418901, 335,5728
1,1,7,4,8,0.0177882, 13474,27368
0,1,8,4,8,0.00416136, 335,5728
1,1,8,4,8,0.0178256, 13474,27368
0,1,9,4,8,0.00416517, 335,5728
1,1,9,4,8,0.0177884, 13474,27368
0,0,0,4,9,0.004287, 476,6436
1,0,0,4,9,0.0211742, 17333,32062
0,0,1,4,9,0.00432611, 476,6436
1,0,1,4,9,0.0212338, 17333,32062
0,0,2,4,9,0.00431609, 476,6436
1,0,2,4,9,0.021199, 17333,32062
0,0,3,4,9,0.0043304, 476,6436
1,0,3,4,9,0.0211227, 17333,32062
0,0,4,4,9,0.00436902, 476,6436
1,0,4,4,9,0.0211678, 17333,32062
0,0,5,4,9,0.00438023, 476,6436
1,0,5,4,9,0.0211647, 17333,32062
0,0,6,4,9,0.00435996, 476,6436
1,0,6,4,9,0.0211387, 17333,32062
0,0,7,4,9,0.00437522, 476,6436
1,0,7,4,9,0.0211601, 17333,32062
0,0,8,4,9,0.00437665, 476,6436
1,0,8,4,9,0.0211263, 17333,32062
0,0,9,4,9,0.00437427, 476,6436
1,0,9,4,9,0.0216174, 17333,32062
0,1,0,4,9,0.00459933, 569,7070
1,1,0,4,9,0.0231991, 19748,33268
0,1,1,4,9,0.00460935, 569,7070
1,1,1,4,9,0.0231512, 19748,33268
0,1,2,4,9,0.00452542, 569,7070
1,1,2,4,9,0.0230844, 19748,33268
0,1,3,4,9,0.00455594, 569,7070
1,1,3,4,9,0.0234628, 19748,33268
0,1,4,4,9,0.00463009, 569,7070
1,1,4,4,9,0.023211, 19748,33268
0,1,5,4,9,0.00456595, 569,7070
1,1,5,4,9,0.0231476, 19748,33268
0,1,6,4,9,0.00454903, 569,7070
1,1,6,4,9,0.0232193, 19748,33268
0,1,7,4,9,0.00454259, 569,7070
1,1,7,4,9,0.0231044, 19748,33268
0,1,8,4,9,0.0045948, 569,7070
1,1,8,4,9,0.0231771, 19748,33268
0,1,9,4,9,0.00452971, 569,7070
1,1,9,4,9,0.0232615, 19748,33268
0,0,0,4,10,0.0047729, 687,7968
1,0,0,4,10,0.0310502, 27837,39650
0,0,1,4,10,0.00492144, 687,7968
1,0,1,4,10,0.0309207, 27837,39650
0,0,2,4,10,0.00475526, 687,7968
1,0,2,4,10,0.0309272, 27837,39650
0,0,3,4,10,0.00477695, 687,7968
1,0,3,4,10,0.0309324, 27837,39650
0,0,4,4,10,0.00474238, 687,7968
1,0,4,4,10,0.0307224, 27837,39650
0,0,5,4,10,0.00481009, 687,7968
1,0,5,4,10,0.0308254, 27837,39650
0,0,6,4,10,0.00474906, 687,7968
1,0,6,4,10,0.0308805, 27837,39650
0,0,7,4,10,0.00477004, 687,7968
1,0,7,4,10,0.0308542, 27837,39650
0,0,8,4,10,0.00479412, 687,7968
1,0,8,4,10,0.030889, 27837,39650
0,0,9,4,10,0.0047965, 687,7968
1,0,9,4,10,0.0309117, 27837,39650
0,1,0,4,10,0.00508809, 815,8738
1,1,0,4,10,0.0298917, 27066,39668
0,1,1,4,10,0.00513506, 815,8738
1,1,1,4,10,0.0299399, 27066,39668
0,1,2,4,10,0.00509715, 815,8738
1,1,2,4,10,0.029861, 27066,39668
0,1,3,4,10,0.00507212, 815,8738
1,1,3,4,10,0.0299389, 27066,39668
0,1,4,4,10,0.00502539, 815,8738
1,1,4,4,10,0.0299132, 27066,39668
0,1,5,4,10,0.00503922, 815,8738
1,1,5,4,10,0.0298417, 27066,39668
0,1,6,4,10,0.00501823, 815,8738
1,1,6,4,10,0.0298173, 27066,39668
0,1,7,4,10,0.00511003, 815,8738
1,1,7,4,10,0.0299361, 27066,39668
0,1,8,4,10,0.0050323, 815,8738
1,1,8,4,10,0.0298464, 27066,39668
0,1,9,4,10,0.00503755, 815,8738
1,1,9,4,10,0.0306618, 27066,39668
0,0,0,5,2,0.00255609, 1,256| 704
1,0,0,5,2,0.00511122, 246,2186| 12938
0,0,1,5,2,0.00257158, 1,256| 704
1,0,1,5,2,0.00520301, 246,2186| 12938
0,0,2,5,2,0.00260997, 1,256| 704
1,0,2,5,2,0.00511026, 246,2186| 12938
0,0,3,5,2,0.00263214, 1,256| 704
1,0,3,5,2,0.00508547, 246,2186| 12938
0,0,4,5,2,0.00256228, 1,256| 704
1,0,4,5,2,0.00510001, 246,2186| 12938
0,0,5,5,2,0.00257897, 1,256| 704
1,0,5,5,2,0.00513721, 246,2186| 12938
0,0,6,5,2,0.00263166, 1,256| 704
1,0,6,5,2,0.00515008, 246,2186| 12938
0,0,7,5,2,0.00262642, 1,256| 704
1,0,7,5,2,0.00517559, 246,2186| 12938
0,0,8,5,2,0.00264406, 1,256| 704
1,0,8,5,2,0.00508904, 246,2186| 12938
0,0,9,5,2,0.00257206, 1,256| 704
1,0,9,5,2,0.00509858, 246,2186| 12938
0,1,0,5,2,0.00270009, 6,390| 1256
1,1,0,5,2,0.00530601, 291,2310| 13812
0,1,1,5,2,0.0027988, 6,390| 1256
1,1,1,5,2,0.00529337, 291,2310| 13812
0,1,2,5,2,0.00276661, 6,390| 1256
1,1,2,5,2,0.0052526, 291,2310| 13812
0,1,3,5,2,0.0027101, 6,390| 1256
1,1,3,5,2,0.00526905, 291,2310| 13812
0,1,4,5,2,0.00280857, 6,390| 1256
1,1,4,5,2,0.00533867, 291,2310| 13812
0,1,5,5,2,0.00279951, 6,390| 1256
1,1,5,5,2,0.00523734, 291,2310| 13812
0,1,6,5,2,0.00270224, 6,390| 1256
1,1,6,5,2,0.00526166, 291,2310| 13812
0,1,7,5,2,0.00275803, 6,390| 1256
1,1,7,5,2,0.00530887, 291,2310| 13812
0,1,8,5,2,0.00274825, 6,390| 1256
1,1,8,5,2,0.00537801, 291,2310| 13812
0,1,9,5,2,0.00268888, 6,390| 1256
1,1,9,5,2,0.00529408, 291,2310| 13812
0,0,0,5,3,0.00291443, 9,632| 2218
1,0,0,5,3,0.0132327, 2783,5646| 49556
0,0,1,5,3,0.00297141, 9,632| 2218
1,0,1,5,3,0.0134423, 2783,5646| 49556
0,0,2,5,3,0.00295496, 9,632| 2218
1,0,2,5,3,0.0130756, 2783,5646| 49556
0,0,3,5,3,0.00302601, 9,632| 2218
1,0,3,5,3,0.0130901, 2783,5646| 49556
0,0,4,5,3,0.00295424, 9,632| 2218
1,0,4,5,3,0.0131536, 2783,5646| 49556
0,0,5,5,3,0.00292778, 9,632| 2218
1,0,5,5,3,0.0130501, 2783,5646| 49556
0,0,6,5,3,0.00295329, 9,632| 2218
1,0,6,5,3,0.0135496, 2783,5646| 49556
0,0,7,5,3,0.00295591, 9,632| 2218
1,0,7,5,3,0.0130987, 2783,5646| 49556
0,0,8,5,3,0.00291657, 9,632| 2218
1,0,8,5,3,0.013068, 2783,5646| 49556
0,0,9,5,3,0.00294781, 9,632| 2218
1,0,9,5,3,0.0130944, 2783,5646| 49556
0,1,0,5,3,0.00328398, 21,890| 3436
1,1,0,5,3,0.0122054, 2565,5220| 45580
0,1,1,5,3,0.00322843, 21,890| 3436
1,1,1,5,3,0.0122859, 2565,5220| 45580
0,1,2,5,3,0.00328636, 21,890| 3436
1,1,2,5,3,0.0122924, 2565,5220| 45580
0,1,3,5,3,0.00325847, 21,890| 3436
1,1,3,5,3,0.0122139, 2565,5220| 45580
0,1,4,5,3,0.00327206, 21,890| 3436
1,1,4,5,3,0.0121822, 2565,5220| 45580
0,1,5,5,3,0.00328636, 21,890| 3436
1,1,5,5,3,0.0121994, 2565,5220| 45580
0,1,6,5,3,0.0032413, 21,890| 3436
1,1,6,5,3,0.0122604, 2565,5220| 45580
0,1,7,5,3,0.003268, 21,890| 3436
1,1,7,5,3,0.0120919, 2565,5220| 45580
0,1,8,5,3,0.00329328, 21,890| 3436
1,1,8,5,3,0.0121725, 2565,5220| 45580
0,1,9,5,3,0.00331926, 21,890| 3436
1,1,9,5,3,0.0121624, 2565,5220| 45580
0,0,0,5,4,0.00360608, 42,1236| 5384
1,0,0,5,4,0.0239573, 8246,8178| 85868
0,0,1,5,4,0.00370455, 42,1236| 5384
1,0,1,5,4,0.0230644, 8246,8178| 85868
0,0,2,5,4,0.00369954, 42,1236| 5384
1,0,2,5,4,0.0231221, 8246,8178| 85868
0,0,3,5,4,0.00366902, 42,1236| 5384
1,0,3,5,4,0.0231488, 8246,8178| 85868
0,0,4,5,4,0.00366759, 42,1236| 5384
1,0,4,5,4,0.0230036, 8246,8178| 85868
0,0,5,5,4,0.00370812, 42,1236| 5384
1,0,5,5,4,0.0230341, 8246,8178| 85868
0,0,6,5,4,0.00366855, 42,1236| 5384
1,0,6,5,4,0.0234811, 8246,8178| 85868
0,0,7,5,4,0.00366926, 42,1236| 5384
1,0,7,5,4,0.0230124, 8246,8178| 85868
0,0,8,5,4,0.00365877, 42,1236| 5384
1,0,8,5,4,0.0230348, 8246,8178| 85868
0,0,9,5,4,0.00371099, 42,1236| 5384
1,0,9,5,4,0.0231276, 8246,8178| 85868
0,1,0,5,4,0.00411773, 88,1564| 7580
1,1,0,5,4,0.0244555, 8842,8426| 90250
0,1,1,5,4,0.0041225, 88,1564| 7580
1,1,1,5,4,0.0244315, 8842,8426| 90250
0,1,2,5,4,0.00411558, 88,1564| 7580
1,1,2,5,4,0.0244024, 8842,8426| 90250
0,1,3,5,4,0.00419354, 88,1564| 7580
1,1,3,5,4,0.0244646, 8842,8426| 90250
0,1,4,5,4,0.00416994, 88,1564| 7580
1,1,4,5,4,0.0245438, 8842,8426| 90250
0,1,5,5,4,0.00423765, 88,1564| 7580
1,1,5,5,4,0.0245044, 8842,8426| 90250
0,1,6,5,4,0.0041728, 88,1564| 7580
1,1,6,5,4,0.0244279, 8842,8426| 90250
0,1,7,5,4,0.00420332, 88,1564| 7580
1,1,7,5,4,0.0244091, 8842,8426| 90250
0,1,8,5,4,0.00412536, 88,1564| 7580
1,1,8,5,4,0.0244875, 8842,8426| 90250
0,1,9,5,4,0.00413156, 88,1564| 7580
1,1,9,5,4,0.0244648, 8842,8426| 90250
0,0,0,5,5,0.00466728, 130,2024| 10542
1,0,0,5,5,0.0452342, 20969,11744| 146046
0,0,1,5,5,0.00473356, 130,2024| 10542
1,0,1,5,5,0.0452366, 20969,11744| 146046
0,0,2,5,5,0.00474834, 130,2024| 10542
1,0,2,5,5,0.0462728, 20969,11744| 146046
0,0,3,5,5,0.00480795, 130,2024| 10542
1,0,3,5,5,0.0448794, 20969,11744| 146046
0,0,4,5,5,0.00476265, 130,2024| 10542
1,0,4,5,5,0.0449512, 20969,11744| 146046
0,0,5,5,5,0.00476289, 130,2024| 10542
1,0,5,5,5,0.0448232, 20969,11744| 146046
0,0,6,5,5,0.00474167, 130,2024| 10542
1,0,6,5,5,0.0449371, 20969,11744| 146046
0,0,7,5,5,0.00473738, 130,2024| 10542
1,0,7,5,5,0.0449402, 20969,11744| 146046
0,0,8,5,5,0.00476336, 130,2024| 10542
1,0,8,5,5,0.0449438, 20969,11744| 146046
0,0,9,5,5,0.00473523, 130,2024| 10542
1,0,9,5,5,0.0448833, 20969,11744| 146046
0,1,0,5,5,0.00526738, 217,2392| 13410
1,1,0,5,5,0.0555062, 26890,12294| 161114
0,1,1,5,5,0.00543833, 217,2392| 13410
1,1,1,5,5,0.0555291, 26890,12294| 161114
0,1,2,5,5,0.00535679, 217,2392| 13410
1,1,2,5,5,0.055259, 26890,12294| 161114
0,1,3,5,5,0.00539684, 217,2392| 13410
1,1,3,5,5,0.0556378, 26890,12294| 161114
0,1,4,5,5,0.00533915, 217,2392| 13410
1,1,4,5,5,0.0552936, 26890,12294| 161114
0,1,5,5,5,0.0053339, 217,2392| 13410
1,1,5,5,5,0.055244, 26890,12294| 161114
0,1,6,5,5,0.00532913, 217,2392| 13410
1,1,6,5,5,0.055213, 26890,12294| 161114
0,1,7,5,5,0.00528455, 217,2392| 13410
1,1,7,5,5,0.0553331, 26890,12294| 161114
0,1,8,5,5,0.00533962, 217,2392| 13410
1,1,8,5,5,0.055274, 26890,12294| 161114
0,1,9,5,5,0.00533724, 217,2392| 13410
1,1,9,5,5,0.0560067, 26890,12294| 161114
0,0,0,5,6,0.00627685, 340,2850| 17028
1,0,0,5,6,0.100653, 53178,16454| 245836
0,0,1,5,6,0.00641036, 340,2850| 17028
1,0,1,5,6,0.0984402, 53178,16454| 245836
0,0,2,5,6,0.00647688, 340,2850| 17028
1,0,2,5,6,0.0988722, 53178,16454| 245836
0,0,3,5,6,0.00638437, 340,2850| 17028
1,0,3,5,6,0.0982649, 53178,16454| 245836
0,0,4,5,6,0.00641537, 340,2850| 17028
1,0,4,5,6,0.0981021, 53178,16454| 245836
0,0,5,5,6,0.00639105, 340,2850| 17028
1,0,5,5,6,0.0979695, 53178,16454| 245836
0,0,6,5,6,0.00639439, 340,2850| 17028
1,0,6,5,6,0.0984414, 53178,16454| 245836
0,0,7,5,6,0.00632977, 340,2850| 17028
1,0,7,5,6,0.0982361, 53178,16454| 245836
0,0,8,5,6,0.00645065, 340,2850| 17028
1,0,8,5,6,0.0983503, 53178,16454| 245836
0,0,9,5,6,0.00638032, 340,2850| 17028
1,0,9,5,6,0.0981951, 53178,16454| 245836
0,1,0,5,6,0.00721121, 491,3306| 21178
1,1,0,5,6,0.094383, 49447,16104| 236442
0,1,1,5,6,0.00718236, 491,3306| 21178
1,1,1,5,6,0.0943511, 49447,16104| 236442
0,1,2,5,6,0.00717878, 491,3306| 21178
1,1,2,5,6,0.0943182, 49447,16104| 236442
0,1,3,5,6,0.00715971, 491,3306| 21178
1,1,3,5,6,0.0947032, 49447,16104| 236442
0,1,4,5,6,0.00718641, 491,3306| 21178
1,1,4,5,6,0.0945108, 49447,16104| 236442
0,1,5,5,6,0.0071907, 491,3306| 21178
1,1,5,5,6,0.0944467, 49447,16104| 236442
0,1,6,5,6,0.0071795, 491,3306| 21178
1,1,6,5,6,0.0942836, 49447,16104| 236442
0,1,7,5,6,0.00718617, 491,3306| 21178
1,1,7,5,6,0.0943301, 49447,16104| 236442
0,1,8,5,6,0.0070231, 491,3306| 21178
1,1,8,5,6,0.0941913, 49447,16104| 236442
0,1,9,5,6,0.00710487, 491,3306| 21178
1,1,9,5,6,0.0941284, 49447,16104| 236442
0,0,0,5,7,0.0077498, 648,3756| 25190
1,0,0,5,7,0.174758, 97132,21076| 350468
0,0,1,5,7,0.00793862, 648,3756| 25190
1,0,1,5,7,0.176956, 97132,21076| 350468
0,0,2,5,7,0.00797105, 648,3756| 25190
1,0,2,5,7,0.174781, 97132,21076| 350468
0,0,3,5,7,0.00797224, 648,3756| 25190
1,0,3,5,7,0.175198, 97132,21076| 350468
0,0,4,5,7,0.00799465, 648,3756| 25190
1,0,4,5,7,0.173862, 97132,21076| 350468
0,0,5,5,7,0.00802422, 648,3756| 25190
1,0,5,5,7,0.176349, 97132,21076| 350468
