graph_id,run,k,2core_flag,runtime_ms,cycles,paths
8,5,5,false,0.0569484, 27,18128| 73118
8,6,5,false,0.0568078, 27,18128| 73118
8,7,5,false,0.0570457, 27,18128| 73118
8,8,5,false,0.0569549, 27,18128| 73118
8,9,5,false,0.0567942, 27,18128| 73118
9,0,5,false,0.055907, 23,17992| 72094
9,1,5,false,0.0566032, 23,17992| 72094
9,2,5,false,0.0559192, 23,17992| 72094
9,3,5,false,0.0560243, 23,17992| 72094
9,4,5,false,0.0552526, 23,17992| 72094
9,5,5,false,0.0553379, 23,17992| 72094
9,6,5,false,0.055088, 23,17992| 72094
9,7,5,false,0.0556307, 23,17992| 72094
9,8,5,false,0.0556397, 23,17992| 72094
9,9,5,false,0.0556428, 23,17992| 72094
10,0,5,false,0.0151598, 63,5666| 17592
10,1,5,false,0.0150819, 63,5666| 17592
10,2,5,false,0.0151033, 63,5666| 17592
10,3,5,false,0.015084, 63,5666| 17592
10,4,5,false,0.0150845, 63,5666| 17592
10,5,5,false,0.0151744, 63,5666| 17592
10,6,5,false,0.0152986, 63,5666| 17592
10,7,5,false,0.0151556, 63,5666| 17592
10,8,5,false,0.0151331, 63,5666| 17592
10,9,5,false,0.0150993, 63,5666| 17592
11,0,5,false,0.252441, 1821,37866| 142978
11,1,5,false,0.247333, 1821,37866| 142978
11,2,5,false,0.249896, 1821,37866| 142978
11,3,5,false,0.255036, 1821,37866| 142978
11,4,5,false,0.249412, 1821,37866| 142978
11,5,5,false,0.247351, 1821,37866| 142978
11,6,5,false,0.271206, 1821,37866| 142978
11,7,5,false,0.249779, 1821,37866| 142978
11,8,5,false,0.249578, 1821,37866| 142978
11,9,5,false,0.24687, 1821,37866| 142978
0,0,5,true,0.0504544, 28,15934| 63368
0,1,5,true,0.0503993, 28,15934| 63368
0,2,5,true,0.0495613, 28,15934| 63368
0,3,5,true,0.0497665, 28,15934| 63368
0,4,5,true,0.0500398, 28,15934| 63368
0,5,5,true,0.0495861, 28,15934| 63368
0,6,5,true,0.0494599, 28,15934| 63368
0,7,5,true,0.0500021, 28,15934| 63368
0,8,5,true,0.0494452, 28,15934| 63368
0,9,5,true,0.0495844, 28,15934| 63368
1,0,5,true,0.0495787, 34,15848| 63264
1,1,5,true,0.0496135, 34,15848| 63264
1,2,5,true,0.0501382, 34,15848| 63264
1,3,5,true,0.0502207, 34,15848| 63264
1,4,5,true,0.0495908, 34,15848| 63264
1,5,5,true,0.0500405, 34,15848| 63264
1,6,5,true,0.0495195, 34,15848| 63264
1,7,5,true,0.0506289, 34,15848| 63264
1,8,5,true,0.0495491, 34,15848| 63264
1,9,5,true,0.049623, 34,15848| 63264
2,0,5,true,0.0507286, 21,15970| 64694
2,1,5,true,0.0508726, 21,15970| 64694
2,2,5,true,0.0505445, 21,15970| 64694
2,3,5,true,0.0509875, 21,15970| 64694
2,4,5,true,0.0507751, 21,15970| 64694
2,5,5,true,0.0509176, 21,15970| 64694
2,6,5,true,0.0508285, 21,15970| 64694
2,7,5,true,0.0508792, 21,15970| 64694
2,8,5,true,0.0508354, 21,15970| 64694
2,9,5,true,0.0508285, 21,15970| 64694
3,0,5,true,0.0505433, 15,16092| 64788
3,1,5,true,0.0507174, 15,16092| 64788
3,2,5,true,0.050627, 15,16092| 64788
3,3,5,true,0.0508728, 15,16092| 64788
3,4,5,true,0.0504203, 15,16092| 64788
3,5,5,true,0.0504179, 15,16092| 64788
3,6,5,true,0.0504525, 15,16092| 64788
3,7,5,true,0.0503163, 15,16092| 64788
3,8,5,true,0.050442, 15,16092| 64788
3,9,5,true,0.0510097, 15,16092| 64788
4,0,5,true,0.0503738, 18,15882| 62740
4,1,5,true,0.0498819, 18,15882| 62740
4,2,5,true,0.0497832, 18,15882| 62740
4,3,5,true,0.0498602, 18,15882| 62740
4,4,5,true,0.0498092, 18,15882| 62740
4,5,5,true,0.0493877, 18,15882| 62740
4,6,5,true,0.0493429, 18,15882| 62740
4,7,5,true,0.0498469, 18,15882| 62740
4,8,5,true,0.0495758, 18,15882| 62740
4,9,5,true,0.0498371, 18,15882| 62740
5,0,5,true,0.0501716, 21,15814| 63088
5,1,5,true,0.0491686, 21,15814| 63088
5,2,5,true,0.0497637, 21,15814| 63088
5,3,5,true,0.0490527, 21,15814| 63088
5,4,5,true,0.0494173, 21,15814| 63088
5,5,5,true,0.0492432, 21,15814| 63088
5,6,5,true,0.0495558, 21,15814| 63088
5,7,5,true,0.0492048, 21,15814| 63088
5,8,5,true,0.0492923, 21,15814| 63088
5,9,5,true,0.0490167, 21,15814| 63088
6,0,5,true,0.0495539, 22,16000| 63870
6,1,5,true,0.0495417, 22,16000| 63870
6,2,5,true,0.0503979, 22,16000| 63870
6,3,5,true,0.0495412, 22,16000| 63870
6,4,5,true,0.0495489, 22,16000| 63870
6,5,5,true,0.0495546, 22,16000| 63870
6,6,5,true,0.0495987, 22,16000| 63870
6,7,5,true,0.0508583, 22,16000| 63870
6,8,5,true,0.0496423, 22,16000| 63870
6,9,5,true,0.0495107, 22,16000| 63870
7,0,5,true,0.0488901, 23,15802| 62740
7,1,5,true,0.0488861, 23,15802| 62740
7,2,5,true,0.0490649, 23,15802| 62740
7,3,5,true,0.0488575, 23,15802| 62740
7,4,5,true,0.048892, 23,15802| 62740
7,5,5,true,0.0487659, 23,15802| 62740
7,6,5,true,0.048892, 23,15802| 62740
7,7,5,true,0.0491033, 23,15802| 62740
7,8,5,true,0.0489447, 23,15802| 62740
7,9,5,true,0.0490789, 23,15802| 62740
8,0,5,true,0.0494151, 27,16096| 64902
8,1,5,true,0.0494056, 27,16096| 64902
8,2,5,true,0.0494804, 27,16096| 64902
8,3,5,true,0.0494025, 27,16096| 64902
8,4,5,true,0.0496769, 27,16096| 64902
8,5,5,true,0.0493221, 27,16096| 64902
8,6,5,true,0.0494723, 27,16096| 64902
8,7,5,true,0.0495286, 27,16096| 64902
8,8,5,true,0.0512156, 27,16096| 64902
8,9,5,true,0.049973, 27,16096| 64902
9,0,5,true,0.0494576, 23,15846| 63370
9,1,5,true,0.0495846, 23,15846| 63370
9,2,5,true,0.0501392, 23,15846| 63370
9,3,5,true,0.0503235, 23,15846| 63370
9,4,5,true,0.0504909, 23,15846| 63370
9,5,5,true,0.0496073, 23,15846| 63370
9,6,5,true,0.0497148, 23,15846| 63370
9,7,5,true,0.0495317, 23,15846| 63370
9,8,5,true,0.0496905, 23,15846| 63370
9,9,5,true,0.0498791, 23,15846| 63370
10,0,5,true,0.0130625, 63,4430| 14236
10,1,5,true,0.0130019, 63,4430| 14236
10,2,5,true,0.0128348, 63,4430| 14236
10,3,5,true,0.0128429, 63,4430| 14236
10,4,5,true,0.0127637, 63,4430| 14236
10,5,5,true,0.0128515, 63,4430| 14236
10,6,5,true,0.0129156, 63,4430| 14236
10,7,5,true,0.0129077, 63,4430| 14236
10,8,5,true,0.0128727, 63,4430| 14236
10,9,5,true,0.0128984, 63,4430| 14236
11,0,5,true,0.196274, 1821,28228| 108236
11,1,5,true,0.193505, 1821,28228| 108236
11,2,5,true,0.194916, 1821,28228| 108236
11,3,5,true,0.195625, 1821,28228| 108236
11,4,5,true,0.194542, 1821,28228| 108236
11,5,5,true,0.195172, 1821,28228| 108236
11,6,5,true,0.195802, 1821,28228| 108236
11,7,5,true,0.197422, 1821,28228| 108236
11,8,5,true,0.194913, 1821,28228| 108236
11,9,5,true,0.193841, 1821,28228| 108236
0,0,6,false,0.051904, 40,53820
0,1,6,false,0.0518939, 40,53820
0,2,6,false,0.0527768, 40,53820
0,3,6,false,0.0518408, 40,53820
0,4,6,false,0.0517826, 40,53820
0,5,6,false,0.0517712, 40,53820
0,6,6,false,0.0520482, 40,53820
0,7,6,false,0.0520914, 40,53820
0,8,6,false,0.0519824, 40,53820
0,9,6,false,0.0523674, 40,53820
1,0,6,false,0.0523055, 68,53902
1,1,6,false,0.052933, 68,53902
1,2,6,false,0.0523648, 68,53902
1,3,6,false,0.0523713, 68,53902
1,4,6,false,0.052242, 68,53902
1,5,6,false,0.0523717, 68,53902
1,6,6,false,0.053093, 68,53902
1,7,6,false,0.0521986, 68,53902
1,8,6,false,0.0525823, 68,53902
1,9,6,false,0.0524125, 68,53902
2,0,6,false,0.0530264, 63,55356
2,1,6,false,0.0531249, 63,55356
2,2,6,false,0.0532086, 63,55356
2,3,6,false,0.0531421, 63,55356
2,4,6,false,0.0531621, 63,55356
2,5,6,false,0.0530005, 63,55356
2,6,6,false,0.0530529, 63,55356
2,7,6,false,0.0536411, 63,55356
2,8,6,false,0.0530498, 63,55356
2,9,6,false,0.0529795, 63,55356
3,0,6,false,0.0524855, 55,54978
3,1,6,false,0.0535464, 55,54978
3,2,6,false,0.0526221, 55,54978
3,3,6,false,0.0528579, 55,54978
3,4,6,false,0.052525, 55,54978
3,5,6,false,0.0532613, 55,54978
3,6,6,false,0.052465, 55,54978
3,7,6,false,0.0526545, 55,54978
3,8,6,false,0.052485, 55,54978
3,9,6,false,0.0526969, 55,54978
4,0,6,false,0.0519743, 71,53236
4,1,6,false,0.0518196, 71,53236
4,2,6,false,0.0519862, 71,53236
4,3,6,false,0.0518925, 71,53236
4,4,6,false,0.0517075, 71,53236
4,5,6,false,0.051707, 71,53236
4,6,6,false,0.0525949, 71,53236
4,7,6,false,0.0520136, 71,53236
4,8,6,false,0.0516653, 71,53236
4,9,6,false,0.0525572, 71,53236
5,0,6,false,0.0513167, 54,53258
5,1,6,false,0.051219, 54,53258
5,2,6,false,0.0513468, 54,53258
5,3,6,false,0.0513959, 54,53258
5,4,6,false,0.0515149, 54,53258
5,5,6,false,0.0515301, 54,53258
5,6,6,false,0.0512235, 54,53258
5,7,6,false,0.0513954, 54,53258
5,8,6,false,0.0512762, 54,53258
5,9,6,false,0.0514262, 54,53258
6,0,6,false,0.0515909, 68,53646
6,1,6,false,0.0513792, 68,53646
6,2,6,false,0.0515239, 68,53646
6,3,6,false,0.0515389, 68,53646
6,4,6,false,0.0523915, 68,53646
6,5,6,false,0.0519679, 68,53646
6,6,6,false,0.0521514, 68,53646
6,7,6,false,0.0513625, 68,53646
6,8,6,false,0.0515175, 68,53646
6,9,6,false,0.0514157, 68,53646
7,0,6,false,0.0517111, 62,53010
7,1,6,false,0.0517445, 62,53010
7,2,6,false,0.0522594, 62,53010
7,3,6,false,0.0515037, 62,53010
7,4,6,false,0.0516322, 62,53010
7,5,6,false,0.0519481, 62,53010
7,6,6,false,0.0516942, 62,53010
7,7,6,false,0.0517631, 62,53010
7,8,6,false,0.0515306, 62,53010
7,9,6,false,0.0518014, 62,53010
8,0,6,false,0.05282, 54,54990
8,1,6,false,0.0527668, 54,54990
8,2,6,false,0.0527148, 54,54990
8,3,6,false,0.0530784, 54,54990
8,4,6,false,0.0528429, 54,54990
8,5,6,false,0.0526414, 54,54990
8,6,6,false,0.0528917, 54,54990
8,7,6,false,0.0527999, 54,54990
8,8,6,false,0.0527303, 54,54990
8,9,6,false,0.0528119, 54,54990
9,0,6,false,0.0532572, 60,54102
9,1,6,false,0.0527756, 60,54102
9,2,6,false,0.0523174, 60,54102
9,3,6,false,0.0524867, 60,54102
9,4,6,false,0.0523326, 60,54102
9,5,6,false,0.0523465, 60,54102
9,6,6,false,0.0524702, 60,54102
9,7,6,false,0.0530622, 60,54102
9,8,6,false,0.0524123, 60,54102
9,9,6,false,0.0528347, 60,54102
10,0,6,false,0.0132177, 79,11926
10,1,6,false,0.0131598, 79,11926
10,2,6,false,0.0131834, 79,11926
10,3,6,false,0.0130062, 79,11926
10,4,6,false,0.0130479, 79,11926
10,5,6,false,0.0129867, 79,11926
10,6,6,false,0.0129466, 79,11926
10,7,6,false,0.0130992, 79,11926
10,8,6,false,0.0131502, 79,11926
10,9,6,false,0.0130665, 79,11926
11,0,6,false,0.249839, 4563,105112
11,1,6,false,0.246334, 4563,105112
11,2,6,false,0.246582, 4563,105112
11,3,6,false,0.266748, 4563,105112
11,4,6,false,0.248646, 4563,105112
11,5,6,false,0.246045, 4563,105112
11,6,6,false,0.249171, 4563,105112
11,7,6,false,0.247011, 4563,105112
11,8,6,false,0.247359, 4563,105112
11,9,6,false,0.243837, 4563,105112
0,0,6,true,0.0466301, 40,47434
0,1,6,true,0.0460198, 40,47434
0,2,6,true,0.0460856, 40,47434
0,3,6,true,0.0460052, 40,47434
0,4,6,true,0.0461509, 40,47434
0,5,6,true,0.0462222, 40,47434
0,6,6,true,0.0474007, 40,47434
0,7,6,true,0.0462439, 40,47434
0,8,6,true,0.0464542, 40,47434
0,9,6,true,0.0461991, 40,47434
1,0,6,true,0.0461049, 68,47416
1,1,6,true,0.0461974, 68,47416
1,2,6,true,0.0461273, 68,47416
1,3,6,true,0.0461466, 68,47416
1,4,6,true,0.0467849, 68,47416
1,5,6,true,0.0462573, 68,47416
1,6,6,true,0.046052, 68,47416
1,7,6,true,0.0461252, 68,47416
1,8,6,true,0.0467494, 68,47416
1,9,6,true,0.0459759, 68,47416
2,0,6,true,0.0475452, 63,48724
2,1,6,true,0.0475934, 63,48724
2,2,6,true,0.04773, 63,48724
2,3,6,true,0.0477729, 63,48724
2,4,6,true,0.0476348, 63,48724
2,5,6,true,0.0474377, 63,48724
2,6,6,true,0.047528, 63,48724
2,7,6,true,0.0476258, 63,48724
2,8,6,true,0.0476663, 63,48724
2,9,6,true,0.0475783, 63,48724
3,0,6,true,0.0471351, 55,48696
3,1,6,true,0.0469711, 55,48696
3,2,6,true,0.0468221, 55,48696
3,3,6,true,0.0473907, 55,48696
3,4,6,true,0.0471401, 55,48696
3,5,6,true,0.0469561, 55,48696
3,6,6,true,0.0474923, 55,48696
3,7,6,true,0.047008, 55,48696
3,8,6,true,0.0472391, 55,48696
3,9,6,true,0.0469682, 55,48696
4,0,6,true,0.046355, 71,46858
4,1,6,true,0.0460927, 71,46858
4,2,6,true,0.0461502, 71,46858
4,3,6,true,0.0463989, 71,46858
4,4,6,true,0.0460734, 71,46858
4,5,6,true,0.0461409, 71,46858
4,6,6,true,0.0465462, 71,46858
4,7,6,true,0.0461035, 71,46858
4,8,6,true,0.0460813, 71,46858
4,9,6,true,0.0460725, 71,46858
5,0,6,true,0.0460761, 54,47274
5,1,6,true,0.0463536, 54,47274
5,2,6,true,0.0461829, 54,47274
5,3,6,true,0.0461013, 54,47274
5,4,6,true,0.0472612, 54,47274
5,5,6,true,0.0462351, 54,47274
5,6,6,true,0.0461068, 54,47274
5,7,6,true,0.0463026, 54,47274
5,8,6,true,0.046397, 54,47274
5,9,6,true,0.0463064, 54,47274
6,0,6,true,0.0469086, 68,47870
6,1,6,true,0.047224, 68,47870
6,2,6,true,0.04704, 68,47870
6,3,6,true,0.0470102, 68,47870
6,4,6,true,0.0470808, 68,47870
6,5,6,true,0.0470445, 68,47870
6,6,6,true,0.0467312, 68,47870
6,7,6,true,0.0470164, 68,47870
6,8,6,true,0.0468221, 68,47870
6,9,6,true,0.0471954, 68,47870
7,0,6,true,0.0469368, 62,46938
7,1,6,true,0.0461357, 62,46938
7,2,6,true,0.0460544, 62,46938
7,3,6,true,0.0461459, 62,46938
7,4,6,true,0.0462685, 62,46938
7,5,6,true,0.0461345, 62,46938
7,6,6,true,0.0460649, 62,46938
7,7,6,true,0.0460885, 62,46938
7,8,6,true,0.0465472, 62,46938
7,9,6,true,0.0461791, 62,46938
8,0,6,true,0.0478489, 54,48806
8,1,6,true,0.0474086, 54,48806
8,2,6,true,0.0479336, 54,48806
8,3,6,true,0.0470996, 54,48806
8,4,6,true,0.0473008, 54,48806
8,5,6,true,0.0472453, 54,48806
8,6,6,true,0.0471828, 54,48806
8,7,6,true,0.0473466, 54,48806
8,8,6,true,0.0472257, 54,48806
8,9,6,true,0.0471175, 54,48806
9,0,6,true,0.0485663, 60,47524
9,1,6,true,0.0468037, 60,47524
9,2,6,true,0.0467238, 60,47524
9,3,6,true,0.0472009, 60,47524
9,4,6,true,0.0467608, 60,47524
9,5,6,true,0.0466421, 60,47524
9,6,6,true,0.0467386, 60,47524
9,7,6,true,0.0474639, 60,47524
9,8,6,true,0.0467014, 60,47524
9,9,6,true,0.0467317, 60,47524
10,0,6,true,0.0116818, 79,9806
10,1,6,true,0.0115218, 79,9806
10,2,6,true,0.0115676, 79,9806
10,3,6,true,0.0114524, 79,9806
10,4,6,true,0.0115597, 79,9806
10,5,6,true,0.0124798, 79,9806
10,6,6,true,0.0116596, 79,9806
10,7,6,true,0.0116134, 79,9806
10,8,6,true,0.0116487, 79,9806
10,9,6,true,0.0115855, 79,9806
11,0,6,true,0.203704, 4563,80008
11,1,6,true,0.203119, 4563,80008
11,2,6,true,0.200893, 4563,80008
11,3,6,true,0.201606, 4563,80008
11,4,6,true,0.20505, 4563,80008
11,5,6,true,0.202722, 4563,80008
11,6,6,true,0.201224, 4563,80008
11,7,6,true,0.200394, 4563,80008
11,8,6,true,0.201912, 4563,80008
11,9,6,true,0.223315, 4563,80008
0,0,7,false,0.169097, 128,53820| 213254
0,1,7,false,0.169036, 128,53820| 213254
0,2,7,false,0.173059, 128,53820| 213254
0,3,7,false,0.168152, 128,53820| 213254
0,4,7,false,0.171202, 128,53820| 213254
0,5,7,false,0.16928, 128,53820| 213254
0,6,7,false,0.172251, 128,53820| 213254
0,7,7,false,0.166429, 128,53820| 213254
0,8,7,false,0.169322, 128,53820| 213254
0,9,7,false,0.16686, 128,53820| 213254
1,0,7,false,0.169736, 157,53902| 215192
1,1,7,false,0.171461, 157,53902| 215192
1,2,7,false,0.170898, 157,53902| 215192
1,3,7,false,0.168683, 157,53902| 215192
1,4,7,false,0.169015, 157,53902| 215192
1,5,7,false,0.168179, 157,53902| 215192
1,6,7,false,0.166548, 157,53902| 215192
1,7,7,false,0.167856, 157,53902| 215192
1,8,7,false,0.168287, 157,53902| 215192
1,9,7,false,0.169916, 157,53902| 215192
2,0,7,false,0.17604, 178,55356| 224768
2,1,7,false,0.176272, 178,55356| 224768
2,2,7,false,0.178757, 178,55356| 224768
2,3,7,false,0.175864, 178,55356| 224768
2,4,7,false,0.175561, 178,55356| 224768
2,5,7,false,0.17583, 178,55356| 224768
2,6,7,false,0.175137, 178,55356| 224768
2,7,7,false,0.175816, 178,55356| 224768
2,8,7,false,0.17609, 178,55356| 224768
2,9,7,false,0.175388, 178,55356| 224768
3,0,7,false,0.174122, 158,54978| 221458
3,1,7,false,0.170649, 158,54978| 221458
3,2,7,false,0.172916, 158,54978| 221458
3,3,7,false,0.173487, 158,54978| 221458
3,4,7,false,0.173696, 158,54978| 221458
3,5,7,false,0.173032, 158,54978| 221458
3,6,7,false,0.173769, 158,54978| 221458
3,7,7,false,0.174541, 158,54978| 221458
3,8,7,false,0.17209, 158,54978| 221458
3,9,7,false,0.172487, 158,54978| 221458
4,0,7,false,0.165493, 143,53236| 209902
4,1,7,false,0.166384, 143,53236| 209902
4,2,7,false,0.169859, 143,53236| 209902
4,3,7,false,0.166976, 143,53236| 209902
4,4,7,false,0.167288, 143,53236| 209902
4,5,7,false,0.166763, 143,53236| 209902
4,6,7,false,0.168361, 143,53236| 209902
4,7,7,false,0.16723, 143,53236| 209902
4,8,7,false,0.166654, 143,53236| 209902
4,9,7,false,0.166614, 143,53236| 209902
5,0,7,false,0.167789, 153,53258| 212406
5,1,7,false,0.165853, 153,53258| 212406
5,2,7,false,0.167831, 153,53258| 212406
5,3,7,false,0.189136, 153,53258| 212406
5,4,7,false,0.166002, 153,53258| 212406
5,5,7,false,0.165571, 153,53258| 212406
5,6,7,false,0.167553, 153,53258| 212406
5,7,7,false,0.165796, 153,53258| 212406
5,8,7,false,0.166597, 153,53258| 212406
5,9,7,false,0.164955, 153,53258| 212406
6,0,7,false,0.167789, 156,53646| 214132
6,1,7,false,0.165413, 156,53646| 214132
6,2,7,false,0.167614, 156,53646| 214132
6,3,7,false,0.167409, 156,53646| 214132
6,4,7,false,0.166009, 156,53646| 214132
6,5,7,false,0.164359, 156,53646| 214132
6,6,7,false,0.163892, 156,53646| 214132
6,7,7,false,0.167382, 156,53646| 214132
6,8,7,false,0.165932, 156,53646| 214132
6,9,7,false,0.165063, 156,53646| 214132
7,0,7,false,0.169518, 130,53010| 210534
7,1,7,false,0.16898, 130,53010| 210534
7,2,7,false,0.17044, 130,53010| 210534
7,3,7,false,0.16976, 130,53010| 210534
7,4,7,false,0.16947, 130,53010| 210534
7,5,7,false,0.169472, 130,53010| 210534
7,6,7,false,0.167584, 130,53010| 210534
7,7,7,false,0.169371, 130,53010| 210534
7,8,7,false,0.16777, 130,53010| 210534
7,9,7,false,0.168449, 130,53010| 210534
8,0,7,false,0.172497, 177,54990| 222604
8,1,7,false,0.17011, 177,54990| 222604
8,2,7,false,0.172431, 177,54990| 222604
8,3,7,false,0.172554, 177,54990| 222604
8,4,7,false,0.174595, 177,54990| 222604
8,5,7,false,0.17212, 177,54990| 222604
8,6,7,false,0.173885, 177,54990| 222604
8,7,7,false,0.172032, 177,54990| 222604
8,8,7,false,0.173211, 177,54990| 222604
8,9,7,false,0.174799, 177,54990| 222604
9,0,7,false,0.170934, 125,54102| 216508
9,1,7,false,0.170526, 125,54102| 216508
9,2,7,false,0.169339, 125,54102| 216508
9,3,7,false,0.169663, 125,54102| 216508
9,4,7,false,0.170298, 125,54102| 216508
9,5,7,false,0.169897, 125,54102| 216508
9,6,7,false,0.169252, 125,54102| 216508
9,7,7,false,0.169274, 125,54102| 216508
9,8,7,false,0.167856, 125,54102| 216508
9,9,7,false,0.168224, 125,54102| 216508
10,0,7,false,0.0280423, 117,11926| 37416
10,1,7,false,0.0280175, 117,11926| 37416
10,2,7,false,0.027858, 117,11926| 37416
10,3,7,false,0.0278304, 117,11926| 37416
10,4,7,false,0.0278165, 117,11926| 37416
10,5,7,false,0.0278912, 117,11926| 37416
10,6,7,false,0.0278845, 117,11926| 37416
10,7,7,false,0.028039, 117,11926| 37416
10,8,7,false,0.0275342, 117,11926| 37416
10,9,7,false,0.0274889, 117,11926| 37416
11,0,7,false,0.729131, 13803,105112| 420548
11,1,7,false,0.740988, 13803,105112| 420548
11,2,7,false,0.73148, 13803,105112| 420548
11,3,7,false,0.724701, 13803,105112| 420548
11,4,7,false,0.72286, 13803,105112| 420548
11,5,7,false,0.720429, 13803,105112| 420548
11,6,7,false,0.722994, 13803,105112| 420548
11,7,7,false,0.727483, 13803,105112| 420548
11,8,7,false,0.73006, 13803,105112| 420548
11,9,7,false,0.72818, 13803,105112| 420548
0,0,7,true,0.148744, 128,47434| 187914
0,1,7,true,0.14609, 128,47434| 187914
0,2,7,true,0.145234, 128,47434| 187914
0,3,7,true,0.147629, 128,47434| 187914
0,4,7,true,0.147074, 128,47434| 187914
0,5,7,true,0.145952, 128,47434| 187914
0,6,7,true,0.14448, 128,47434| 187914
0,7,7,true,0.14654, 128,47434| 187914
0,8,7,true,0.147591, 128,47434| 187914
0,9,7,true,0.145754, 128,47434| 187914
1,0,7,true,0.142698, 157,47416| 189006
1,1,7,true,0.142977, 157,47416| 189006
1,2,7,true,0.143239, 157,47416| 189006
1,3,7,true,0.142463, 157,47416| 189006
1,4,7,true,0.143997, 157,47416| 189006
1,5,7,true,0.143736, 157,47416| 189006
1,6,7,true,0.144716, 157,47416| 189006
1,7,7,true,0.14357, 157,47416| 189006
1,8,7,true,0.143745, 157,47416| 189006
1,9,7,true,0.144801, 157,47416| 189006
2,0,7,true,0.149953, 178,48724| 197460
2,1,7,true,0.150424, 178,48724| 197460
2,2,7,true,0.150581, 178,48724| 197460
2,3,7,true,0.15038, 178,48724| 197460
2,4,7,true,0.172779, 178,48724| 197460
2,5,7,true,0.152083, 178,48724| 197460
2,6,7,true,0.15256, 178,48724| 197460
2,7,7,true,0.151536, 178,48724| 197460
2,8,7,true,0.151119, 178,48724| 197460
2,9,7,true,0.15064, 178,48724| 197460
3,0,7,true,0.150057, 158,48696| 196174
3,1,7,true,0.157499, 158,48696| 196174
